cik,acc_nodash,date_filed,filing_year,auditor_out,auditor_in,out_big4,in_big4,quality_direction,reason,disagreements
90721,000101738614000143,2014-05-23,2014,,,,,nonBig4_to_nonBig4,dismissal,True
19871,000134100414000520,2014-06-10,2014,,Crowe,,False,nonBig4_to_nonBig4,dismissal,True
704415,000070441514000068,2014-07-02,2014,PricewaterhouseCoopers,PricewaterhouseCoopers,True,True,Big4_to_Big4,dismissal,True
876343,000114036114027882,2014-07-07,2014,,,,,nonBig4_to_nonBig4,resignation,True
1022701,000114420414041790,2014-07-07,2014,,EideBailly,,False,nonBig4_to_nonBig4,dismissal,True
1499871,000106299314004063,2014-07-08,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1080448,000101968714002778,2014-07-22,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1568628,000101968714002780,2014-07-22,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1545061,000154506114000021,2014-07-28,2014,,,,,nonBig4_to_nonBig4,resignation,True
1421538,000117891314002449,2014-07-29,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1314054,000147793214003913,2014-07-29,2014,,,,,nonBig4_to_nonBig4,resignation,True
1510949,000154972714000054,2014-07-30,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1437596,000121390014005755,2014-08-14,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1580149,000152013814000234,2014-08-28,2014,,,,,nonBig4_to_nonBig4,dismissal,True
797542,000129534514000259,2014-09-04,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1572317,000121465914006362,2014-09-08,2014,,,,,nonBig4_to_nonBig4,dismissal,True
727634,000072763414000018,2014-09-10,2014,,,,,nonBig4_to_nonBig4,dismissal,True
797542,000129534514000278,2014-09-30,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1335493,000101376214001130,2014-10-01,2014,,,,,nonBig4_to_nonBig4,dismissal,True
108985,000010898514000094,2014-10-03,2014,,Baker Tilly,,False,nonBig4_to_nonBig4,resignation,True
1501489,000155724014000574,2014-10-08,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1543605,000155724014000572,2014-10-08,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1547355,000155724014000570,2014-10-08,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1065078,000107261314000419,2014-10-09,2014,,,,,nonBig4_to_nonBig4,resignation,True
1011452,000101145214000013,2014-10-09,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1127993,000107878214001838,2014-10-14,2014,,,,,nonBig4_to_nonBig4,resignation,True
716688,000071668814000008,2014-10-15,2014,,,,,nonBig4_to_nonBig4,resignation,True
1337408,000137216714000217,2014-10-15,2014,,,,,nonBig4_to_nonBig4,dismissal,False
1160142,000118518514002724,2014-10-15,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1337408,000137216714000222,2014-10-16,2014,,,,,nonBig4_to_nonBig4,dismissal,False
1566610,000155724014000616,2014-10-22,2014,,,,,nonBig4_to_nonBig4,unclassified,False
1418133,000118518514002781,2014-10-23,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1432939,000154998314000019,2014-10-24,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1127993,000107878214001884,2014-10-27,2014,,,,,nonBig4_to_nonBig4,resignation,True
1516551,000155724014000640,2014-11-03,2014,,,,,nonBig4_to_nonBig4,unclassified,False
1512693,000107997314000550,2014-11-03,2014,,,,,nonBig4_to_nonBig4,dismissal,True
100625,000110262414001782,2014-11-04,2014,,,,,nonBig4_to_nonBig4,unclassified,False
1127993,000107878214001961,2014-11-12,2014,,,,,nonBig4_to_nonBig4,unclassified,True
1506325,000135448814005586,2014-11-12,2014,,,,,nonBig4_to_nonBig4,dismissal,True
919175,000152013814000307,2014-11-12,2014,,,,,nonBig4_to_nonBig4,dismissal,True
716688,000071668814000009,2014-11-17,2014,,,,,nonBig4_to_nonBig4,unclassified,False
1160142,000118518514003176,2014-11-18,2014,,,,,nonBig4_to_nonBig4,unclassified,True
1516551,000155724014000713,2014-11-18,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1437596,000121390014008521,2014-11-21,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1566610,000155724014000747,2014-12-01,2014,,,,,nonBig4_to_nonBig4,unclassified,False
822708,000113626114000511,2014-12-03,2014,,,,,nonBig4_to_nonBig4,unclassified,True
1566610,000155724014000764,2014-12-12,2014,,,,,nonBig4_to_nonBig4,unclassified,False
919175,000152013814000341,2014-12-19,2014,,,,,nonBig4_to_nonBig4,dismissal,True
919175,000152013814000343,2014-12-22,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1441362,000158972814000090,2014-12-24,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1482361,000121390014009154,2014-12-29,2014,,,,,nonBig4_to_nonBig4,resignation,True
1489588,000121390014009206,2014-12-30,2014,,,,,nonBig4_to_nonBig4,dismissal,True
1501489,000155724015000028,2015-01-16,2015,,,,,nonBig4_to_nonBig4,dismissal,True
100625,000110262415000052,2015-01-16,2015,,,,,nonBig4_to_nonBig4,unclassified,False
1547355,000155724015000026,2015-01-16,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1543605,000155724015000024,2015-01-16,2015,,,,,nonBig4_to_nonBig4,dismissal,True
48287,000004828715000003,2015-01-16,2015,KPMG,KPMG,True,True,Big4_to_Big4,dismissal,True
1624860,000121390015000583,2015-01-29,2015,,,,,nonBig4_to_nonBig4,resignation,True
1572565,000155724015000061,2015-01-30,2015,,,,,nonBig4_to_nonBig4,resignation,True
1314196,000121390015000640,2015-02-03,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1501972,000147793215001000,2015-02-05,2015,,Marcum,,False,nonBig4_to_nonBig4,dismissal,True
764839,000107878215000177,2015-02-06,2015,,Marcum,,False,nonBig4_to_nonBig4,resignation,True
764839,000107878215000183,2015-02-09,2015,,Marcum,,False,nonBig4_to_nonBig4,resignation,True
1491525,000107258815000019,2015-02-11,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1491525,000107258815000021,2015-02-11,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1119807,000094935315000043,2015-02-17,2015,BDO,BDO,False,False,nonBig4_to_nonBig4,dismissal,True
1355559,000118374015000052,2015-02-17,2015,,,,,nonBig4_to_nonBig4,resignation,True
721693,000114420415010152,2015-02-17,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1079297,000121390015001069,2015-02-17,2015,,Baker Tilly,,False,nonBig4_to_nonBig4,resignation,True
1100202,000101968715000594,2015-02-17,2015,,,,,nonBig4_to_nonBig4,resignation,True
1298824,000094935315000047,2015-02-18,2015,Eide Bailly,,False,,nonBig4_to_nonBig4,resignation,True
15847,000001584715000011,2015-02-23,2015,,,,,nonBig4_to_nonBig4,resignation,True
1557798,000116552715000087,2015-02-25,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1542013,000107997415000159,2015-02-27,2015,,,,,nonBig4_to_nonBig4,resignation,True
48287,000004828715000011,2015-02-27,2015,KPMG,KPMG,True,True,Big4_to_Big4,dismissal,True
1624860,000121390015001469,2015-03-02,2015,,,,,nonBig4_to_nonBig4,unclassified,False
100625,000110262415000314,2015-03-03,2015,,,,,nonBig4_to_nonBig4,unclassified,False
1377789,000137778915000038,2015-03-03,2015,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1094739,000110262415000339,2015-03-05,2015,,,,,nonBig4_to_nonBig4,unclassified,False
923139,000117184315001278,2015-03-05,2015,Grant Thornton,Grant Thornton,False,False,nonBig4_to_nonBig4,dismissal,True
1509879,000101968715000899,2015-03-10,2015,,Marcum,,False,nonBig4_to_nonBig4,dismissal,True
1432963,000121390015001720,2015-03-12,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1083490,000114420415016586,2015-03-17,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1075773,000147793215001751,2015-03-17,2015,,,,,nonBig4_to_nonBig4,resignation,True
1075773,000147793215001773,2015-03-17,2015,,,,,nonBig4_to_nonBig4,resignation,True
923139,000117184315001508,2015-03-19,2015,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
1477246,000113626115000091,2015-03-30,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1554300,000121390015002313,2015-03-31,2015,,,,,nonBig4_to_nonBig4,unclassified,False
25743,000138713115001139,2015-03-31,2015,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
1489588,000121390015002283,2015-03-31,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1454510,000107997415000243,2015-04-03,2015,,,,,nonBig4_to_nonBig4,dismissal,True
100625,000110262415000571,2015-04-15,2015,,,,,nonBig4_to_nonBig4,unclassified,False
811641,000110262415000572,2015-04-15,2015,,,,,nonBig4_to_nonBig4,unclassified,False
1093082,000110262415000603,2015-04-22,2015,,,,,nonBig4_to_nonBig4,unclassified,False
1579823,000107997415000300,2015-04-27,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1528749,000152874915000029,2015-05-06,2015,,,,,nonBig4_to_nonBig4,unclassified,True
1126003,000106299315002424,2015-05-06,2015,,,,,nonBig4_to_nonBig4,dismissal,True
811212,000081121215000012,2015-05-12,2015,,,,,nonBig4_to_nonBig4,resignation,True
1584489,000152013815000213,2015-05-12,2015,,,,,nonBig4_to_nonBig4,resignation,True
1598308,000154972715000056,2015-05-20,2015,,,,,nonBig4_to_nonBig4,dismissal,True
811212,000081121215000017,2015-06-02,2015,,Marcum,,False,nonBig4_to_nonBig4,unclassified,True
1556801,000118374015000119,2015-06-03,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1515114,000155724015000388,2015-06-08,2015,,,,,nonBig4_to_nonBig4,resignation,True
1620749,000155724015000390,2015-06-09,2015,,,,,nonBig4_to_nonBig4,resignation,True
1623360,000155724015000396,2015-06-10,2015,,,,,nonBig4_to_nonBig4,resignation,True
1569568,000107878215000969,2015-06-16,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1569568,000107878215000977,2015-06-17,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1485029,000144586615000731,2015-06-18,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1438095,000107878215000997,2015-06-22,2015,,,,,nonBig4_to_nonBig4,resignation,True
1093672,000109367215000030,2015-06-23,2015,,,,,nonBig4_to_nonBig4,unclassified,False
869187,000116519515000022,2015-06-24,2015,,,,,nonBig4_to_nonBig4,resignation,True
1554300,000121390015004783,2015-06-26,2015,,,,,nonBig4_to_nonBig4,unclassified,False
1558009,000155724015000473,2015-06-30,2015,,,,,nonBig4_to_nonBig4,unclassified,False
1543605,000155724015000477,2015-07-01,2015,,,,,nonBig4_to_nonBig4,unclassified,True
1501489,000155724015000475,2015-07-01,2015,,,,,nonBig4_to_nonBig4,unclassified,True
1547355,000155724015000479,2015-07-01,2015,,,,,nonBig4_to_nonBig4,unclassified,True
812149,000114420415040642,2015-07-02,2015,,,,,nonBig4_to_nonBig4,dismissal,True
812152,000114420415040637,2015-07-02,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1501972,000147793215004289,2015-07-06,2015,Marcum,Marcum,False,False,nonBig4_to_nonBig4,dismissal,True
1412130,000147793215004301,2015-07-07,2015,,,,,nonBig4_to_nonBig4,resignation,True
1595140,000147793215004339,2015-07-08,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1613809,000147793215004355,2015-07-09,2015,,,,,nonBig4_to_nonBig4,resignation,True
1621221,000155724015000501,2015-07-09,2015,,,,,nonBig4_to_nonBig4,resignation,True
1576873,000147793215004353,2015-07-09,2015,,,,,nonBig4_to_nonBig4,resignation,True
1533106,000116552715000323,2015-07-14,2015,,,,,nonBig4_to_nonBig4,dismissal,True
783284,000107997315000490,2015-07-14,2015,,,,,nonBig4_to_nonBig4,resignation,True
1015979,000147793215004521,2015-07-16,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1326917,000147793215004546,2015-07-17,2015,,,,,nonBig4_to_nonBig4,resignation,True
813389,000108638015000010,2015-07-17,2015,,,,,nonBig4_to_nonBig4,resignation,True
1165320,000161577415001882,2015-07-22,2015,,,,,nonBig4_to_nonBig4,resignation,True
922224,000092222415000064,2015-07-30,2015,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
60549,000092222415000064,2015-07-30,2015,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
1518339,000092222415000064,2015-07-30,2015,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
317187,000092222415000064,2015-07-30,2015,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
55387,000092222415000064,2015-07-30,2015,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
1557376,000147793215004774,2015-07-31,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1125699,000147793215004846,2015-08-04,2015,,BDO,,False,nonBig4_to_nonBig4,resignation,True
1393909,000147793215004831,2015-08-04,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1420108,000147793215004880,2015-08-06,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1554300,000121390015005756,2015-08-06,2015,,,,,nonBig4_to_nonBig4,unclassified,False
1402453,000135007115000049,2015-08-11,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1402536,000107878215001281,2015-08-13,2015,,,,,nonBig4_to_nonBig4,resignation,True
1503538,000135007115000055,2015-08-18,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1589361,000114420415050795,2015-08-19,2015,,,,,nonBig4_to_nonBig4,dismissal,True
315449,000031544915000056,2015-08-20,2015,Grant Thornton,,False,,nonBig4_to_nonBig4,dismissal,True
708955,000070895515000063,2015-08-26,2015,,Crowe,,False,nonBig4_to_nonBig4,unclassified,True
1399480,000147124215000069,2015-08-28,2015,,,,,nonBig4_to_nonBig4,resignation,True
730255,000120677415002980,2015-08-31,2015,,BDO,,False,nonBig4_to_nonBig4,dismissal,True
1555017,000154972715000078,2015-09-08,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1542628,000107997415000633,2015-09-10,2015,,,,,nonBig4_to_nonBig4,resignation,True
1542624,000107997415000635,2015-09-11,2015,,,,,nonBig4_to_nonBig4,resignation,True
1534629,000107997415000637,2015-09-11,2015,,,,,nonBig4_to_nonBig4,resignation,True
102109,000114420415055262,2015-09-16,2015,Grant Thornton,Grant Thornton,False,False,nonBig4_to_nonBig4,resignation,True
1310630,000154812315000348,2015-09-18,2015,,,,,nonBig4_to_nonBig4,dismissal,True
805729,000154972715000083,2015-09-21,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1205181,000106594915000247,2015-10-02,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1205181,000106594915000251,2015-10-13,2015,,,,,nonBig4_to_nonBig4,unclassified,False
1471968,000147196815000005,2015-10-14,2015,,,,,nonBig4_to_nonBig4,resignation,True
1027183,000114420415059883,2015-10-19,2015,,Cherry Bekaert,,False,nonBig4_to_nonBig4,dismissal,True
102109,000114420415060132,2015-10-20,2015,Grant Thornton,Marcum,False,False,nonBig4_to_nonBig4,resignation,True
1557340,000127100815000063,2015-10-30,2015,,,,,nonBig4_to_nonBig4,resignation,True
919175,000152013815000437,2015-11-02,2015,,,,,nonBig4_to_nonBig4,dismissal,True
726293,000144586615001202,2015-11-02,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1482554,000107997315000632,2015-11-06,2015,,,,,nonBig4_to_nonBig4,resignation,True
1557798,000116552715000568,2015-11-18,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1405249,000105652015000186,2015-11-25,2015,,,,,nonBig4_to_nonBig4,dismissal,True
1586468,000164033415000446,2015-12-16,2015,,,,,nonBig4_to_nonBig4,resignation,True
1380277,000107997415000877,2015-12-17,2015,,,,,nonBig4_to_nonBig4,dismissal,False
808047,000114420415073476,2015-12-31,2015,,,,,nonBig4_to_nonBig4,resignation,True
1411879,000141588916004332,2016-01-08,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1017616,000144586616001508,2016-01-08,2016,,,,,nonBig4_to_nonBig4,resignation,True
1629205,000147793216008241,2016-01-25,2016,,,,,unknown,,False
1629205,000147793216008331,2016-01-29,2016,,,,,unknown,,False
1407878,000144586616001552,2016-01-29,2016,,,,,nonBig4_to_nonBig4,dismissal,True
870753,000157104916011589,2016-02-09,2016,,Grant Thornton,,False,nonBig4_to_nonBig4,unclassified,True
1602813,000154972716000110,2016-02-09,2016,,,,,nonBig4_to_nonBig4,resignation,True
314197,000147793216008494,2016-02-10,2016,,,,,nonBig4_to_nonBig4,resignation,True
1538495,000106594916000344,2016-02-11,2016,,,,,nonBig4_to_nonBig4,unclassified,True
1535079,000100201416000594,2016-02-17,2016,,,,,nonBig4_to_nonBig4,resignation,True
1636509,000147793216008643,2016-02-17,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1096934,000072174816001002,2016-02-18,2016,,,,,nonBig4_to_nonBig4,resignation,True
767884,000114420416083825,2016-02-23,2016,KPMG,Marcum,True,False,Big4_to_nonBig4,dismissal,True
1042784,000109690616001430,2016-03-02,2016,,,,,nonBig4_to_nonBig4,resignation,True
1115055,000111505516000092,2016-03-03,2016,KPMG,Crowe,True,False,Big4_to_nonBig4,dismissal,True
1616101,000114420416085991,2016-03-04,2016,Deloitte,Deloitte,True,True,Big4_to_Big4,dismissal,True
1024795,000102479516000053,2016-03-17,2016,,Grant Thornton,,False,nonBig4_to_nonBig4,dismissal,True
1605024,000164033416000863,2016-03-25,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1328670,000106594916000358,2016-03-29,2016,,,,,nonBig4_to_nonBig4,dismissal,True
101295,000117184316008866,2016-03-29,2016,Baker Tilly,Baker Tilly,False,False,nonBig4_to_nonBig4,resignation,True
101295,000117184316008880,2016-03-30,2016,Baker Tilly,,False,,nonBig4_to_nonBig4,resignation,True
1095277,000089968116001288,2016-04-06,2016,Deloitte,RSM,True,False,Big4_to_nonBig4,dismissal,True
882800,000107997416001143,2016-04-20,2016,,,,,nonBig4_to_nonBig4,dismissal,True
934445,000159406216000454,2016-05-02,2016,,,,,nonBig4_to_nonBig4,resignation,True
808047,000114420416099628,2016-05-06,2016,,,,,nonBig4_to_nonBig4,resignation,True
1365357,000109181816000279,2016-05-09,2016,,,,,nonBig4_to_nonBig4,resignation,True
1647771,000144586616002047,2016-05-10,2016,,,,,nonBig4_to_nonBig4,resignation,True
1632275,000126246316000953,2016-05-13,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1341319,000144586616002112,2016-05-16,2016,,,,,nonBig4_to_nonBig4,resignation,True
1651932,000151597116000512,2016-05-26,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1454510,000107997416001260,2016-05-27,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1485029,000144586616002230,2016-05-27,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1390162,000115752316005815,2016-06-06,2016,,,,,nonBig4_to_nonBig4,resignation,True
1551739,000094337416001012,2016-06-06,2016,,,,,nonBig4_to_nonBig4,resignation,True
1132509,000147793216010763,2016-06-09,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1562214,000114420416108213,2016-06-14,2016,,PricewaterhouseCoopers,,True,nonBig4_to_Big4,dismissal,True
47111,000004711116000117,2016-06-17,2016,KPMG,Ernst & Young,True,True,Big4_to_Big4,dismissal,True
1161706,000106594916000438,2016-06-28,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1125699,000147793216011064,2016-06-28,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1027235,000154972716000137,2016-06-29,2016,,,,,nonBig4_to_nonBig4,resignation,True
720875,000109690616001734,2016-07-08,2016,,BDO,,False,nonBig4_to_nonBig4,resignation,True
1095981,000109598116000088,2016-07-14,2016,KPMG,BDO,True,False,Big4_to_nonBig4,dismissal,True
720875,000109690616001757,2016-07-21,2016,,BDO,,False,nonBig4_to_nonBig4,resignation,True
1341726,000158069516000566,2016-07-22,2016,,BDO,,False,nonBig4_to_nonBig4,unclassified,True
1506503,000141588916006598,2016-07-25,2016,,,,,nonBig4_to_nonBig4,dismissal,True
105418,000010541816000087,2016-08-04,2016,,RSM,,False,nonBig4_to_nonBig4,dismissal,True
352991,000035299116000018,2016-08-11,2016,,,,,nonBig4_to_nonBig4,unclassified,False
13156,000144586616002544,2016-08-18,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1579823,000107997416001538,2016-08-22,2016,,,,,nonBig4_to_nonBig4,dismissal,True
91668,000121390016016327,2016-08-22,2016,,,,,nonBig4_to_nonBig4,resignation,True
820901,000107997316001136,2016-08-24,2016,,,,,nonBig4_to_nonBig4,resignation,True
1586468,000164033416001620,2016-08-29,2016,,,,,nonBig4_to_nonBig4,resignation,False
1056757,000107997416001568,2016-08-31,2016,,,,,nonBig4_to_nonBig4,dismissal,True
820901,000107997316001154,2016-08-31,2016,,,,,nonBig4_to_nonBig4,resignation,True
1500242,000150024216000009,2016-09-21,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1421603,000107997416001596,2016-09-28,2016,,,,,nonBig4_to_nonBig4,resignation,True
1575659,000157565916000002,2016-10-11,2016,,,,,nonBig4_to_nonBig4,resignation,True
1542013,000107997416001610,2016-10-12,2016,,,,,nonBig4_to_nonBig4,resignation,True
1377167,000168316816000293,2016-10-12,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1445541,000155278116001990,2016-10-14,2016,,,,,nonBig4_to_nonBig4,resignation,True
202947,000091426016000135,2016-10-18,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1632275,000165917316000547,2016-10-18,2016,,,,,nonBig4_to_nonBig4,dismissal,True
1421603,000107997416001632,2016-10-19,2016,,,,,nonBig4_to_nonBig4,unclassified,True
1112920,000118518516005596,2016-10-21,2016,,RSM,,False,nonBig4_to_nonBig4,resignation,True
1500242,000150024216000013,2016-10-24,2016,,,,,nonBig4_to_nonBig4,dismissal,True
